TweetDate,TweetText,TweetAuthor,TweetLocation,AllHashtags
2021-03-25 23:42:01,Looking for a place to get your #CovidVaccine? @OchsnerHealth will be @SouthernU_BR 3/27. Register here - https://t.co/QM7s2M6sKz. https://t.co/MDqcmzDr3h,BCBSLA,"Baton Rouge, Louisiana",['CovidVaccine']
2021-03-25 23:41:59,"RT @VaccineFairy: Happy Vaccination Day 
@RonDMoore
!! We are happy to have sprinkled a little Fairy dust your way. 

If you need help book…",BryanWinsAgain,,[]
2021-03-25 23:41:57,My husband got vaccine #1 today. 💪🏽 #CovidVaccine #FauciOuchie #moderna https://t.co/0BCj3gvDR5,sap_girl,,"['CovidVaccine', 'FauciOuchie', 'moderna']"
2021-03-25 23:41:53,RT @karasundlun: #BREAKING anyone 16 and up can get #COVIDVACCINE as of April 1st,991PLRFM,"New Haven, CT","['BREAKING', 'COVIDVACCINE']"
2021-03-25 23:41:48,"RT @BJSurgery: 🆕🆓Very important #OpenAccess🔓BJS paper on preop #Covid19 vaccines out today:

SARS-CoV-2 vaccination modelling for safe surg…",Lo_simplemente,,"['OpenAccess', 'Covid19']"
2021-03-25 23:41:34,"Day 1💉
Update: 7:38 p.m. 
I am feeling very tired, although I did exercise for like an hour so that might add to it. I am feeling okay though!
#COVID19 #COVID19Vaccine #UPDATE #vaccinated",rhiannonsonder,,"['COVID19', 'COVID19Vaccine', 'UPDATE', 'vaccinated']"
2021-03-25 23:41:31,Got my first shot! #vaccinated #KingSoopers https://t.co/CU9WsoWnL5,wisconsin91,"Littleton, CO","['vaccinated', 'KingSoopers']"
2021-03-25 23:41:30,The count down to when I can hug my hearts has started! 4 more weeks 🖤🥰🖤 #CovidVaccine #PfizerVaccine #Dose1Done #WhatAreYouWaitingFor #NoExcuses https://t.co/eS0AWggw3Y,Forever_yours_R,"North Carolina, USA","['CovidVaccine', 'PfizerVaccine', 'Dose1Done', 'WhatAreYouWaitingFor', 'NoExcuses']"
2021-03-25 23:41:25,@TheEconomist @alokjha “The Jab” didn’t even hurt. Let’s the vaccines 💉 roll out... #thejab #vaccinated,ellen08210016,"South San Francisco, CA","['thejab', 'vaccinated']"
2021-03-25 23:41:21,@KTVU If #vaccinated she doesn’t need to #WearAMask to mingle with people around her that are wearing masks...Who REALLY knows?!? 😉🤣😂😂😂,Absolut_Will,"San Francisco, CA","['vaccinated', 'WearAMask']"
2021-03-25 23:40:50,"RT @cubbieberry: Hey #melbwest #melbswest,

Our fam still wear #facemasks -

•The #CovidVaccines still not reached our side of #Melbourne…",MsSFairchild,"Melbourne, Australia","['melbwest', 'melbswest', 'facemasks', 'CovidVaccines', 'Melbourne']"
2021-03-25 23:40:43,RT @Ceprika: We are looking for organizations serving Chicago South side residents to partner for vaccination events. We are working with m…,wkoval3,,[]
2021-03-25 23:40:41,"RT @VaccineCa: 53 Rite Aids show #CovidVaccine slots in CA:
Bakersfield
Banning
Beaumont
Desert Hot Springs
Fresno
Irvine
Needles
North Hol…",BryanWinsAgain,,['CovidVaccine']
2021-03-25 23:40:35,#covid19vaccine in #Pinas is like election Meron din dayaan.  #politicians #pandemic,gaa961014,,"['covid19vaccine', 'Pinas', 'politicians', 'pandemic']"
2021-03-25 23:40:35,RT @MakhijaMD: Happy to keep contributing to the vaccine rollout in order to protect our vulnerable citizens. It’s a special treat to work…,RonCox35474762,,[]
2021-03-25 23:40:30,"I feel like one #CovidVaccine side effect isn't getting talked about nearly enough: hentai boobies. 

Seriously I swelled up for a week like a full cup size or two last vax from the inflammation and they're starting to swell again now.  #vaccinated",PeskyEffy,"Oakland, CA","['CovidVaccine', 'vaccinated']"
2021-03-25 23:40:30,Just learned i have to wait for the sequel in order to be truly #vaccinated,LIT3speed,He/Him,['vaccinated']
2021-03-25 23:40:29,"RT @EvaUNICEF: Touchdown #Sarajevo! 

@UNICEF delivered 26,400 #COVID19vaccine doses to #Bosnia and Herzegovina🇧🇦 on behalf of the #COVAX F…",salhaj,Sweden ,"['Sarajevo', 'COVID19vaccine', 'Bosnia', 'COVAX']"
2021-03-25 23:39:49,"If you want high voter turnout, give everyone who votes a shot of a vaccine while they are in line to vote. #Elections2021 #vaccine #COVID19 #CovidVaccine",commishjoe,right here,"['Elections2021', 'vaccine', 'COVID19', 'CovidVaccine']"
2021-03-25 23:39:41,"RT @Nrs_Danie: Meet Danie 
The first Nurse in Nigeria to receive the astrazeneca Covid-19 vaccine 💉
Have you gotten your shot?
#COVID19 #CO…",Fortwin__,Anywhere food dey😒🤝🤲❤,['COVID19']
2021-03-25 23:39:35,RT @KSL5TV: The Utah County Health Department is holding a mobile vaccine clinic this weekend for Pacific Islander and Latino communities.…,Jess_Intermtn,"Salt Lake City, Utah",[]
2021-03-25 23:39:25,"RT @KPIXtv: IT'S OFFICIAL!
@CAgovernor @GavinNewsom announced today, starting April 15th, everyone over 16-years-old can get the #CovidVacc…",CityofMonterey,"Monterey, California 🇺🇸",[]
2021-03-25 23:38:51,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",JP94869455,Undisclosed,"['KrispyKreme', 'vaccinated']"
2021-03-25 23:38:21,"#CovidVaccine   @DrsMeena  @tntradioempire For those of you living or working in Sarpy, Cass or Douglas counties and are 55+ years old there will be a covid vaccination event Sunday at the embassy suites in lavista. https://t.co/3MJTRWtSCg",pruden23,,['CovidVaccine']
2021-03-25 23:38:07,RT @nilikm: Heading out to see a patient for a home call now (in his retirement residence). My medical student is shocked that family docs…,50nFaboo,,[]
2021-03-25 23:38:06,RT @Ceprika: We are looking for organizations serving Chicago South side residents to partner for vaccination events. We are working with m…,rikejo_mari,,[]
2021-03-25 23:38:00,"RT @AM900CHML: The Scott Thompson Show Podcast  - The Federal Conservative's game-plan after the carbon pricing ruling, Questions about Ont…",spiderzjay,"Hamilton,Ontario,Canada",[]
2021-03-25 23:37:59,It’s that second shot that puts you on your ass! 💉💉 #CovidVaccine,TheLatinSnake_,"Los Angeles, CA",['CovidVaccine']
2021-03-25 23:37:57,RT @PPR_carachapman: Almost 200 #CovidVaccine appointments still available through @ClintonCountyHD at @ClintonSUNY tomorrow. Sign up if yo…,DCarlisto,"Saranac Lake, NY",['CovidVaccine']
2021-03-25 23:37:52,How do homebound seniors receive the #COVID19Vaccine in #LakeCounty #NWIndiana ? @StateHealthIN Dr. Kristina Box @GovHolcomb @NWICA @lauw_liveunited @IN211Info @ https://t.co/R1hd1PkFHI,wearefamilyhc,"Schererville, IN 46375","['COVID19Vaccine', 'LakeCounty', 'NWIndiana']"
2021-03-25 23:37:24,"RT @RaymondChoPC: Got my #COVID19Vaccine shot today. A big #ThankYou to the nurses and all the #HealthcareHeroes!!!

I encourage every elig…",HannahhRA,,"['COVID19Vaccine', 'ThankYou', 'HealthcareHeroes']"
2021-03-25 23:36:53,RT @PPR_carachapman: Almost 200 #CovidVaccine appointments still available through @ClintonCountyHD at @ClintonSUNY tomorrow. Sign up if yo…,benrowephoto,"Plattsburgh, NY",['CovidVaccine']
2021-03-25 23:36:36,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",MartinRoesl,"Oberlausitz, Deutschland","['KrispyKreme', 'vaccinated']"
2021-03-25 23:36:29,Did you know that 29.8% of #Colorado adults have received their first dose of the #CovidVaccine? Stay tuned for my upcoming story on how the community is getting involved. https://t.co/gwiqgwstuH,ash_haga,"Denver, CO","['Colorado', 'CovidVaccine']"
2021-03-25 23:36:28,"Join us in congratulating CCC client David for receiving his 1st dose of the COVID-19 vaccine. Way to go David!

#congratulations #firstdosedone #vaccinesnowhugslater #COVID19vaccine https://t.co/kdCaigXLZD",CommCatalystsCA,"San Diego, CA","['congratulations', 'firstdosedone', 'vaccinesnowhugslater', 'COVID19vaccine']"
2021-03-25 23:36:27,"I am unable to get #vaccinated and yet @Ask_Spectrum is Forcing me to pay cash at Walmart or their office.  Will not accept any alternative payments like @Venmo or @Zelle, putting my #health at risk.  Help @ncdhhs @NC_Governor #COVID19",KylePar59617648,"Alabama, USA","['vaccinated', 'health', 'COVID19']"
2021-03-25 23:36:04,"Did I cry when I parked my car at home from a mix of relief and grief? 100% yes. Halfway there

#fauciouchie #vaccinated #moderna #thankyouDolly https://t.co/ByQuog1YZ0",shinedigger,"Reno, NV","['fauciouchie', 'vaccinated', 'moderna', 'thankyouDolly']"
2021-03-25 23:35:57,"RT @AnandKNarayan: Despite all of the slogans, we are ACTIVELY creating systems that perpetuate inequities and structural #racism 
 
#Covid…",msiyleen,,['racism']
2021-03-25 23:35:34,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",ThirdMesa,,"['KrispyKreme', 'vaccinated']"
2021-03-25 23:35:34,"RT @KPIXtv: IT'S OFFICIAL!
@CAgovernor @GavinNewsom announced today, starting April 15th, everyone over 16-years-old can get the #CovidVacc…",ChristineSamra,Bay Area,[]
2021-03-25 23:35:34,"RT @KPIXtv: IT'S OFFICIAL!
@CAgovernor @GavinNewsom announced today, starting April 15th, everyone over 16-years-old can get the #CovidVacc…",ChristineKPIX,"San Francisco, CA",[]
2021-03-25 23:35:33,"RT @KPIXtv: IT'S OFFICIAL!
@CAgovernor @GavinNewsom announced today, starting April 15th, everyone over 16-years-old can get the #CovidVacc…",CBSNBayArea,,[]
2021-03-25 23:35:33,"RT @KPIXtv: IT'S OFFICIAL!
@CAgovernor @GavinNewsom announced today, starting April 15th, everyone over 16-years-old can get the #CovidVacc…",KPIXDesk,Bay Area,[]
2021-03-25 23:35:29,The deed is done! #vaccinated https://t.co/tiAZhiDpi6,bgriffler,"Washington, DC Metro Area",['vaccinated']
2021-03-25 23:35:19,RT @cherylbrayboy: Are you watching @dedrickrussell and his Community Conversation: Hesitate or Vaccinate? The section on the Tuskegee Expe…,NOTthatDenzel,"North Carolina, USA",[]
2021-03-25 23:35:04,"RT @rvenkayya: We chose not to develop our own #CovidVaccine to avoid distraction from #dengue.

We're now supporting 3 other companies' CO…",EngEongOoi,Singapore,"['CovidVaccine', 'dengue']"
2021-03-25 23:35:00,#IGotTheShot 💉💪🏻💙 Shoutout to UT Southwestern Medical Center for making the process so quick and easy! REMEMBER: All Texans are eligible to get vaccinated starting March 29! #COVID19Vaccine https://t.co/3HeAyXjaj5,stacyrickardTV,"Dallas, TX","['IGotTheShot', 'COVID19Vaccine']"
2021-03-25 23:34:59,RT @NHSEnglandLDN: The NHS is sending texts to some Londoners to invite them to book a #COVIDVaccine appointment. These may come from a loc…,homes4haringey,"Haringey, North London, UK",['COVIDVaccine']
2021-03-25 23:34:58,"RT @KPIXtv: IT'S OFFICIAL!
@CAgovernor @GavinNewsom announced today, starting April 15th, everyone over 16-years-old can get the #CovidVacc…",jlints58,"San Francisco, CA",[]
2021-03-25 23:34:54,"Dr. Burton documented her experience receiving a #COVID19vaccine. She shares her understanding of vaccine hesitancy among people of color, and how she wants to provide the community with information and tools so they can make informed decisions. https://t.co/s6BXS4XiCa",seattlechildren,"Seattle, Washington",['COVID19vaccine']
2021-03-25 23:34:53,"RT @VAYLANOLA: Covid-19 vaccines will be available for everyone in Louisiana over 16 years old beginning March 29.

Visit https://t.co/wqG2…",LyndaWoolard,"Louisiana, USA",[]
2021-03-25 23:34:43,RT @VirginMediaNews: #WATCH 💉 Health Minister Stephen Donnelly has predicted a “step change” in Ireland’s COVID-19 vaccine rollout from nex…,FreudsSlipp,"Dublin City, Ireland",['WATCH']
2021-03-25 23:34:40,"If #Biden slaps a #CovidVaccine shot into the arm of an illegal immigrant, does that count towards his 200 million goal?",Dig_Dug2020,,"['Biden', 'CovidVaccine']"
2021-03-25 23:34:37,"RT @AnandKNarayan: Despite all of the slogans, we are ACTIVELY creating systems that perpetuate inequities and structural #racism 
 
#Covid…",ewarner_12,Boston,['racism']
2021-03-25 23:34:35,"Covid-19 vaccines will be available for everyone in Louisiana over 16 years old beginning March 29.

Visit https://t.co/wqG2PttyAh (@nolaready) to see a full list of locations. 

#Covid2021 #Covid19vaccine #MaskUp #SleevesUp #StaySafe #StopCovid19 #NOLAsafe #NOLAnewsgram https://t.co/poVcCNrabw",VAYLANOLA,"New Orleans, Louisiana","['Covid2021', 'Covid19vaccine', 'MaskUp', 'SleevesUp', 'StaySafe', 'StopCovid19', 'NOLAsafe', 'NOLAnewsgram']"
2021-03-25 23:34:30,"RT @pimpmytweeting: Thank you all for your kind words &amp; prayers.
My 82 yr old mum has very low platelets &amp; is being given immunoglobulin th…",DelliG4,,[]
2021-03-25 23:34:20,"IT'S OFFICIAL!
@CAgovernor @GavinNewsom announced today, starting April 15th, everyone over 16-years-old can get the #CovidVaccine.
https://t.co/e0txtGQlOB https://t.co/wXo8s8JdCm",KPIXtv,San Francisco Bay Area,['CovidVaccine']
2021-03-25 23:34:06,"I'm NOT taking a #CovidVaccine precisely *because* I value science. As a research scientist, I understand the vital importance of long-term testing &amp; study with data accumulation. Not one Covid vaccine has been FDA approved, but ONLY authorized for emergency use. Not good enough.",_ResCogitans,United States,['CovidVaccine']
2021-03-25 23:33:58,"RT @DannGoodingRN: All pzifered up, now back to work! #Vaccinated #BigHairDontCare #NurseTwitter https://t.co/gnxm1CoIXT",Oskartf,,"['Vaccinated', 'BigHairDontCare', 'NurseTwitter']"
2021-03-25 23:33:48,"Israeli researchers have grown an embryo outside of the womb. Thank you @DrMadej for posting this on FB!

https://t.co/7w104rklmY

#NWO #babies #COVIDVaccine #vaccine #Israel #CRISPR",texascheetah,,"['NWO', 'babies', 'COVIDVaccine', 'vaccine', 'Israel', 'CRISPR']"
2021-03-25 23:33:46,RT @kellyjmckee: Does anyone know if clinical trial participants are being counted in the numbers of vaccinated Americans?  We should be!…,therealgeeegeee,,[]
2021-03-25 23:33:44,"RT @pimpmytweeting: Thank you all for your kind words &amp; prayers.
My 82 yr old mum has very low platelets &amp; is being given immunoglobulin th…",ronniek21323359,"London, England",[]
2021-03-25 23:33:41,RT @TheSquillien: Got my first #CovidVaccine and also found a #shinypokemon while I was waiting my luck is on point today. https://t.co/IW8…,RtShiny,,"['CovidVaccine', 'shinypokemon']"
2021-03-25 23:33:24,"The Scott Thompson Show Podcast  - The Federal Conservative's game-plan after the carbon pricing ruling, Questions about Ontario's budget &amp; Suez Canal blocked #carbontax #OntarioBudget2021 #COVIDvaccine @powerstim @StanChoMPP @moulton_jasmine @ScottTalking
https://t.co/VQKyNEgkXV",AM900CHML,"Hamilton, Ontario","['carbontax', 'OntarioBudget2021', 'COVIDvaccine']"
2021-03-25 23:33:14,THIS just arrived! Sweet conversation with the #UPS driver: 1. You’re a handsome young man. Have you been #vaccinated? 2. When was the last time you called your mother? #FauciHero #GetVaccinated #Biden https://t.co/EeNAND3lH8,marsannegolsby,"Baton Rouge, LA","['UPS', 'vaccinated', 'FauciHero', 'GetVaccinated', 'Biden']"
2021-03-25 23:33:11,"First #CovidVaccine dose (Moderna).

Let's goooo",nathanaelmartin,,['CovidVaccine']
2021-03-25 23:33:11,"RT @BJSurgery: 🆕🆓Very important #OpenAccess🔓BJS paper on preop #Covid19 vaccines out today:

SARS-CoV-2 vaccination modelling for safe surg…",Pritam__Singh,,"['OpenAccess', 'Covid19']"
2021-03-25 23:33:05,RT @Vaxart: We are developing oral tablet vaccines using our proprietary VAAST™ platform. Check out our white paper to learn more about our…,JustmeJane2,,[]
2021-03-25 23:33:04,"RT @VaccineCa: 53 Rite Aids show #CovidVaccine slots in CA:
Bakersfield
Banning
Beaumont
Desert Hot Springs
Fresno
Irvine
Needles
North Hol…",thefpr_org,Los Angeles,['CovidVaccine']
2021-03-25 23:32:55,RT @HMcPhersonMP: Global #CovidVaccine equality is one of the most pressing issues humanity is currently facing. The Liberal support of #bi…,suestroud,Brentwood Bay Vancouver Island,['CovidVaccine']
2021-03-25 23:32:44,"RT @MaryLTrump: Linden is very happy, mostly because I'm finally going to be leaving the house. 😎 [sound up]

#vaccinated #PfizerVaccine #S…",RonCox35474762,,"['vaccinated', 'PfizerVaccine']"
2021-03-25 23:32:39,Two Tiers Baby! #COVID19 #CovidVaccine #coronavirus https://t.co/Jq03vxwfC6,irishmednews,"Dublin City, Ireland","['COVID19', 'CovidVaccine', 'coronavirus']"
2021-03-25 23:32:31,RT @TerrierMcD: Finally heading back into the John Smiths Stadium.Sadly it's not to watch @htafc but then again having the jab might be mor…,GaryNHughes,#Batley,[]
2021-03-25 23:32:30,RT @kellyjmckee: Does anyone know if clinical trial participants are being counted in the numbers of vaccinated Americans?  We should be!…,CaptainClinical,,[]
2021-03-25 23:32:30,"#Obesity &amp; #diabetes make infections worse. 🍩 #Sugar lowers #immunity for hours. 🤒 #Doughnuts cause #heartdisease. 💔 #Junkfood kills. ☠ #Keto can save your #life! 🥓

#freedoughnut #freedoughnuts #freekrispykreme #vaccinationcard #vaccinated #seedoils #diabesity #donuts https://t.co/a6XSYnbAPO",theMeatGoth,New York City,"['Obesity', 'diabetes', 'Sugar', 'immunity', 'Doughnuts', 'heartdisease', 'Junkfood', 'Keto', 'life', 'freedoughnut', 'freedoughnuts', 'freekrispykreme', 'vaccinationcard', 'vaccinated', 'seedoils', 'diabesity', 'donuts']"
2021-03-25 23:32:27,"RT @pimpmytweeting: Thank you all for your kind words &amp; prayers.
My 82 yr old mum has very low platelets &amp; is being given immunoglobulin th…",Focus98186387,,[]
2021-03-25 23:32:24,"Prayers for those lost to #COVID19 Global Deaths-
 2, 753125; USA Deaths-546,300. 🙏🙏🙏
 #COVID19 #SARS_CoV_2 #CovidVaccine 
#MaskUpAndSanitize  😷 https://t.co/4XwcV26K5M",noelieululanib,Pacific NorthWest,"['COVID19', 'COVID19', 'SARS_CoV_2', 'CovidVaccine', 'MaskUpAndSanitize']"
2021-03-25 23:32:13,I so needed this today!🤣 Like this is exactly what I felt when I couldn't check the Hispanic/Latina box on my COVID-19 vaccine consent form today because it wasn't there!🧐 #CovidVaccine #somoslatino #latinxidentity #VacunateYa https://t.co/w9SXCC9Sle,KrewsonRosa,Virginia/NY ,"['CovidVaccine', 'somoslatino', 'latinxidentity', 'VacunateYa']"
